user_id,item_id,rating,timestamp,time_of_day
625,100,3,1998-04-06 15:59:23,Evening
279,462,3,1997-09-26 21:38:31,Night
227,1068,4,1997-11-09 00:28:09,Late Night
663,307,4,1998-03-10 01:01:30,Late Night
649,282,4,1998-04-01 14:18:50,Afternoon
384,879,4,1998-03-30 16:04:34,Evening
62,739,2,1997-11-12 22:57:34,Night
753,71,5,1998-04-01 03:30:57,Late Night
606,717,3,1997-10-29 17:56:10,Evening
454,367,4,1998-02-23 20:52:08,Night
648,83,4,1998-01-12 18:08:02,Evening
848,603,5,1998-02-09 18:01:48,Evening
883,919,4,1998-04-04 12:25:13,Afternoon
938,1033,2,1998-03-31 15:12:17,Evening
921,82,3,1998-01-13 06:45:54,Morning
586,1207,2,1998-01-06 05:51:19,Morning
639,647,3,1998-03-30 06:26:57,Morning
634,929,3,1997-10-16 16:07:13,Evening
802,218,3,1997-10-04 17:22:47,Evening
210,402,5,1998-02-17 17:39:31,Evening
796,389,4,1998-04-22 04:24:52,Late Night
747,945,4,1998-02-28 04:18:01,Late Night
580,343,5,1998-01-06 22:05:04,Night
542,168,4,1998-02-03 19:03:22,Night
354,13,3,1998-03-30 00:13:45,Late Night
452,607,5,1997-09-26 09:38:00,Morning
782,1142,3,1998-04-02 06:40:43,Morning
929,474,4,1997-11-16 00:28:46,Late Night
933,734,2,1997-09-22 14:30:44,Afternoon
551,673,4,1998-04-17 01:56:04,Late Night
731,15,4,1998-01-30 17:50:32,Evening
886,229,3,1997-10-05 06:21:49,Morning
710,95,3,1997-12-14 01:53:54,Late Night
486,16,3,1997-11-18 17:36:23,Evening
907,118,4,1997-11-22 00:42:40,Late Night
498,531,3,1997-12-12 20:06:35,Night
94,423,4,1998-01-27 03:55:02,Late Night
118,188,5,1997-09-27 18:24:29,Evening
751,588,5,1998-03-05 21:28:11,Night
537,185,4,1998-01-28 23:40:05,Night
603,450,3,1998-04-07 13:32:52,Afternoon
465,357,4,1997-12-31 01:22:05,Late Night
146,269,4,1998-04-01 19:06:31,Night
846,202,5,1998-01-04 21:33:14,Night
682,223,1,1998-02-26 18:16:51,Evening
710,1019,4,1997-12-14 01:55:55,Late Night
659,443,5,1998-03-31 22:58:56,Night
659,642,2,1998-03-31 23:21:32,Night
854,919,4,1997-12-22 17:40:06,Evening
255,743,1,1997-12-27 10:03:50,Afternoon
409,1159,2,1997-12-03 00:30:19,Late Night
97,172,4,1998-01-08 05:55:39,Morning
650,38,3,1998-03-31 22:03:04,Night
833,195,5,1997-09-23 18:15:29,Evening
752,358,4,1998-03-29 21:54:12,Night
786,121,2,1997-12-23 02:00:16,Late Night
650,21,2,1998-03-31 23:42:47,Night
886,241,4,1997-10-05 06:22:11,Morning
747,189,4,1998-02-28 04:14:32,Late Night
666,478,4,1997-11-21 19:12:06,Night
527,154,3,1997-11-13 21:16:54,Night
637,125,3,1997-12-23 18:59:42,Evening
656,326,1,1998-04-11 18:21:28,Evening
854,288,5,1997-12-22 18:16:11,Evening
416,118,2,1997-10-12 23:04:39,Night
863,900,3,1998-03-07 16:44:27,Evening
880,123,4,1997-11-22 02:54:07,Late Night
23,1004,3,1997-09-20 20:45:18,Night
399,658,3,1997-12-17 09:16:38,Morning
682,211,4,1998-02-26 19:45:11,Night
833,642,3,1997-09-23 18:17:06,Evening
792,151,3,1997-10-26 23:49:13,Night
314,117,4,1997-10-26 17:21:24,Evening
407,395,1,1997-10-08 22:15:57,Night
862,431,5,1997-11-12 03:28:32,Late Night
666,805,4,1997-11-26 18:20:36,Evening
94,939,4,1998-01-27 03:57:03,Late Night
96,200,5,1998-01-10 03:33:35,Late Night
705,655,3,1997-12-30 21:54:12,Night
406,23,4,1997-11-13 18:42:09,Evening
665,421,4,1998-01-08 21:22:32,Night
70,678,3,1998-01-06 05:13:47,Morning
793,257,4,1997-09-24 12:25:01,Afternoon
369,335,2,1998-03-09 07:21:12,Morning
458,1109,4,1998-02-02 05:28:38,Morning
303,873,3,1997-11-14 00:10:14,Late Night
405,418,5,1998-01-23 09:47:16,Morning
116,145,2,1997-10-10 03:09:40,Late Night
751,142,4,1998-03-07 19:32:55,Night
393,892,3,1998-02-17 19:15:39,Night
454,312,3,1998-02-20 23:04:02,Night
42,1048,1,1997-12-02 23:43:40,Night
942,304,5,1998-03-30 18:27:37,Evening
510,261,2,1998-02-16 22:23:00,Night
490,100,3,1997-09-28 06:20:29,Morning
577,96,4,1997-11-25 16:10:57,Evening
655,276,4,1998-02-14 16:29:38,Evening
201,12,4,1998-01-06 18:27:49,Evening
405,1540,2,1998-01-23 09:47:57,Morning
499,166,5,1998-01-23 23:48:54,Night
806,17,4,1997-12-17 20:11:46,Night
653,429,3,1997-11-07 01:37:59,Late Night
799,484,3,1997-11-11 13:14:37,Afternoon
707,1141,3,1998-01-31 22:29:51,Night
489,754,5,1998-04-01 16:28:29,Evening
848,642,5,1998-02-09 15:46:04,Evening
881,356,3,1997-10-11 03:11:17,Late Night
556,209,5,1997-12-14 21:49:22,Night
766,485,3,1998-03-31 02:05:13,Late Night
653,1267,1,1997-11-21 23:00:53,Night
848,179,5,1998-02-09 16:39:37,Evening
456,98,3,1997-12-06 01:46:19,Late Night
863,1234,3,1998-03-07 16:53:39,Evening
885,28,4,1998-01-25 07:42:16,Morning
435,401,3,1998-01-07 00:37:27,Late Night
802,258,5,1997-10-04 17:02:12,Evening
429,587,3,1997-12-17 19:28:15,Night
766,196,3,1998-03-31 02:01:43,Late Night
919,318,5,1997-09-27 15:08:23,Evening
422,773,3,1997-11-17 05:23:03,Morning
709,567,2,1997-11-18 10:17:52,Afternoon
757,350,3,1998-02-25 21:51:51,Night
864,501,3,1998-03-03 02:23:56,Late Night
913,185,4,1997-12-06 00:12:53,Late Night
551,40,1,1998-04-17 03:50:56,Late Night
532,1162,2,1998-02-28 02:06:16,Late Night
574,896,2,1998-03-30 17:30:13,Evening
940,147,4,1998-01-27 17:24:53,Evening
643,127,5,1998-04-01 15:44:36,Evening
932,209,5,1998-03-30 09:30:58,Morning
802,424,2,1997-10-04 17:31:43,Evening
748,650,1,1997-11-13 20:56:13,Night
741,121,2,1998-04-01 18:36:06,Evening
619,750,3,1998-01-28 02:12:17,Late Night
823,98,5,1997-11-02 02:31:30,Late Night
40,1038,1,1998-03-04 20:02:21,Night
655,896,4,1998-02-14 16:43:25,Evening
591,45,5,1998-03-27 20:40:57,Night
897,742,3,1997-11-20 02:35:14,Late Night
880,272,5,1998-04-19 03:53:56,Late Night
617,672,3,1998-01-03 01:05:37,Late Night
804,234,4,1997-11-13 17:41:02,Evening
648,29,2,1998-01-15 16:52:29,Evening
903,118,4,1998-03-27 20:49:54,Night
660,294,3,1998-03-29 18:55:01,Evening
666,48,4,1997-11-21 19:06:20,Night
666,435,4,1997-11-26 18:11:23,Evening
450,190,4,1997-12-17 15:43:05,Evening
747,21,2,1998-03-01 06:18:31,Morning
880,471,4,1997-11-22 02:51:54,Late Night
653,779,1,1997-11-21 23:04:27,Night
943,210,4,1998-02-28 04:12:27,Late Night
627,174,3,1997-11-14 18:13:15,Evening
58,1008,1,1998-01-09 00:10:09,Late Night
322,33,4,1998-02-12 20:05:46,Night
593,131,4,1997-10-10 18:05:31,Evening
799,173,5,1997-11-11 13:14:37,Afternoon
506,1019,5,1997-10-28 13:20:51,Afternoon
619,554,3,1998-01-28 02:23:58,Late Night
933,219,1,1997-09-21 15:03:37,Evening
741,781,4,1998-04-01 19:03:44,Night
798,709,5,1997-10-03 21:41:00,Night
334,866,3,1998-04-02 19:27:19,Night
655,751,3,1998-02-26 06:36:00,Morning
807,597,4,1998-04-16 05:41:17,Morning
890,193,4,1997-12-17 23:53:46,Night
766,613,3,1998-03-31 02:06:49,Late Night
486,1137,5,1997-11-18 17:35:45,Evening
488,754,4,1998-03-30 21:33:26,Night
655,796,2,1998-02-14 03:51:20,Late Night
688,341,5,1998-01-07 06:13:26,Morning
447,257,3,1997-11-06 22:15:20,Night
880,697,2,1997-11-22 23:44:41,Night
886,451,3,1997-10-05 06:46:05,Morning
658,477,3,1997-09-25 00:02:30,Late Night
454,751,4,1998-02-23 20:22:56,Night
934,239,4,1998-03-29 18:06:42,Evening
405,735,5,1998-01-23 08:48:26,Morning
796,623,3,1998-04-22 04:25:22,Late Night
388,98,5,1998-02-02 17:36:55,Evening
661,197,4,1997-10-05 01:12:55,Late Night
374,276,4,1997-11-24 17:37:36,Evening
914,736,3,1998-02-10 15:11:05,Evening
798,204,4,1997-10-01 21:54:38,Night
214,188,5,1998-04-15 19:22:53,Night
911,7,4,1998-04-17 18:59:11,Evening
10,230,4,1997-10-26 18:56:50,Evening
405,203,1,1998-01-23 09:42:58,Morning
760,120,1,1997-10-01 01:24:37,Late Night
588,366,5,1998-03-16 05:50:30,Morning
480,197,3,1998-03-29 21:50:15,Night
29,180,4,1997-12-22 20:19:49,Night
545,177,3,1997-11-19 00:28:19,Late Night
925,678,3,1998-01-13 18:56:30,Evening
201,692,3,1998-01-06 19:28:15,Night
778,150,3,1998-03-25 05:09:09,Morning
246,941,1,1998-01-16 04:05:47,Late Night
94,208,4,1998-04-04 20:10:43,Night
939,476,5,1997-11-23 05:12:54,Morning
780,485,4,1998-03-31 17:03:46,Evening
301,282,4,1997-12-14 04:42:41,Late Night
936,236,5,1998-02-07 06:16:23,Morning
917,1014,2,1997-12-23 21:07:26,Night
757,969,3,1998-02-26 04:52:21,Late Night
503,79,5,1997-11-13 20:57:55,Night
429,234,4,1997-12-17 19:22:46,Night
303,1097,3,1997-11-14 00:15:23,Late Night
825,248,4,1997-11-28 22:24:29,Night
828,702,2,1998-03-27 22:24:26,Night
415,204,4,1997-11-13 16:51:05,Evening
742,1,4,1997-12-05 15:21:21,Evening
832,322,3,1998-02-23 18:53:04,Evening
663,150,5,1998-03-10 01:13:55,Late Night
705,227,4,1997-12-29 20:42:58,Night
621,68,4,1997-11-28 17:54:14,Evening
391,651,5,1997-10-21 01:58:53,Late Night
671,50,5,1997-09-27 19:31:59,Night
532,495,4,1998-02-28 03:00:01,Late Night
901,568,5,1997-10-17 23:30:45,Night
875,12,5,1997-10-10 06:33:50,Morning
851,866,3,1997-10-01 18:34:55,Evening
705,843,2,1997-12-29 20:36:36,Night
649,50,4,1998-04-01 14:17:15,Afternoon
920,300,3,1998-01-08 00:40:58,Late Night
235,1105,2,1998-03-11 22:14:20,Night
23,59,4,1997-09-20 19:58:46,Night
897,679,5,1997-11-20 02:07:10,Late Night
925,218,4,1998-01-13 18:57:42,Evening
664,518,4,1997-10-10 22:58:10,Night
712,61,3,1997-09-20 04:33:51,Late Night
429,510,4,1997-12-17 19:42:53,Night
665,196,4,1998-01-08 21:13:46,Night
229,886,1,1998-04-03 19:36:04,Night
544,328,3,1998-01-14 16:33:01,Evening
532,105,3,1997-09-20 21:08:24,Night
887,416,2,1997-12-06 03:55:39,Late Night
222,637,2,1997-10-30 03:55:13,Late Night
330,237,4,1997-10-11 04:38:10,Late Night
896,15,3,1998-02-11 01:01:40,Late Night
334,142,3,1998-04-02 20:17:52,Night
580,125,3,1998-01-06 22:23:07,Night
29,306,4,1997-12-22 19:58:50,Night
784,310,4,1998-03-31 23:32:35,Night
632,845,4,1997-11-13 22:21:17,Night
600,431,3,1998-02-26 00:11:48,Late Night
543,508,4,1997-09-21 17:09:52,Evening
474,515,5,1998-02-19 19:07:49,Night
751,98,5,1998-03-05 21:43:06,Night
886,651,5,1997-10-05 06:47:54,Morning
790,226,3,1998-01-18 20:46:36,Night
556,988,1,1997-12-14 21:46:34,Night
612,117,4,1997-09-27 01:43:19,Late Night
303,725,1,1997-11-14 21:49:13,Night
921,252,4,1997-11-13 00:15:42,Late Night
537,124,4,1998-01-28 23:23:26,Night
592,343,3,1997-12-20 08:44:36,Morning
13,497,5,1997-12-14 22:56:06,Night
398,133,3,1997-10-01 17:26:26,Evening
776,218,4,1998-04-18 17:25:21,Evening
943,685,4,1997-09-29 03:00:42,Late Night
608,111,1,1997-11-24 21:21:47,Night
655,363,3,1998-02-14 03:26:10,Late Night
846,715,4,1998-01-04 21:29:40,Night
940,610,1,1998-01-27 17:25:53,Evening
900,508,3,1997-10-26 02:26:04,Late Night
578,288,3,1998-02-11 20:35:35,Night
870,185,4,1997-09-23 21:37:52,Night
664,529,4,1997-10-29 01:55:25,Late Night
732,245,4,1997-12-20 03:56:40,Late Night
918,174,3,1998-04-07 22:12:34,Night
736,1089,1,1997-11-05 05:53:07,Morning
896,70,4,1998-02-11 01:21:26,Late Night
385,656,5,1997-11-13 17:17:05,Evening
706,325,1,1997-12-01 17:22:25,Evening
598,269,3,1998-02-05 20:28:14,Night
653,227,3,1997-11-21 22:31:28,Night
493,25,4,1998-01-07 00:25:17,Late Night
650,561,3,1998-03-31 18:48:33,Evening
865,189,4,1997-11-22 21:44:19,Night
907,497,5,1997-11-22 00:56:44,Late Night
854,846,3,1997-12-22 17:57:33,Evening
561,549,2,1998-01-26 10:14:14,Afternoon
630,742,5,1998-01-24 18:35:18,Evening
893,122,2,1997-09-21 08:07:29,Morning
933,214,3,1997-09-21 14:54:26,Afternoon
303,92,4,1997-11-14 00:25:31,Late Night
704,648,5,1998-04-01 02:27:47,Late Night
889,137,4,1997-11-22 05:36:56,Morning
774,1079,1,1998-02-27 05:54:57,Morning
463,271,1,1998-03-15 06:36:51,Morning
526,121,2,1998-01-24 22:56:30,Night
800,300,4,1998-02-16 16:36:20,Evening
798,949,3,1997-10-03 21:32:17,Night
655,144,3,1998-02-14 04:13:14,Late Night
537,279,2,1998-01-28 23:29:37,Night
324,340,5,1997-11-26 20:07:07,Night
654,95,4,1998-02-19 04:56:44,Late Night
366,675,4,1998-03-02 16:57:46,Evening
786,9,5,1997-12-23 01:52:35,Late Night
843,225,2,1997-11-13 19:27:36,Night
898,748,4,1998-02-24 04:32:19,Late Night
747,11,5,1998-02-28 04:09:18,Late Night
223,329,2,1998-04-02 20:31:19,Night
222,596,3,1997-10-22 23:42:19,Night
673,292,4,1998-03-01 21:22:56,Night
931,362,3,1998-03-27 21:59:30,Night
693,48,5,1997-09-28 21:31:20,Night
872,864,3,1998-02-26 07:51:38,Morning
641,513,5,1997-11-12 21:29:10,Night
848,476,3,1998-02-09 18:07:54,Evening
918,45,4,1998-04-07 22:09:19,Night
919,477,4,1997-09-26 15:50:25,Evening
883,568,3,1998-04-04 13:36:39,Afternoon
674,1620,4,1998-02-18 00:50:35,Late Night
654,11,4,1998-02-19 05:00:52,Morning
466,899,5,1998-03-19 05:10:31,Morning
360,879,3,1997-11-24 06:48:14,Morning
889,597,3,1997-11-22 07:12:21,Morning
487,841,2,1997-12-30 01:26:08,Late Night
29,657,4,1997-12-22 20:19:02,Night
486,926,2,1997-11-18 17:50:08,Evening
823,135,4,1997-11-02 02:39:39,Late Night
276,540,1,1997-09-20 21:55:19,Night
907,756,4,1997-11-22 00:39:58,Late Night
773,12,3,1998-02-27 00:47:28,Late Night
676,303,4,1998-04-16 00:10:03,Late Night
65,1041,3,1997-11-11 03:12:22,Late Night
164,329,4,1998-03-08 23:56:50,Night
588,815,4,1998-03-16 05:07:09,Morning
653,797,2,1997-11-21 23:10:41,Night
867,475,5,1997-11-21 02:17:36,Late Night
863,751,4,1998-03-07 16:45:22,Evening
437,26,2,1997-11-21 19:59:59,Night
399,552,1,1997-12-17 09:25:33,Morning
484,183,4,1998-03-29 18:15:23,Evening
731,140,2,1998-01-30 19:00:11,Night
840,64,4,1998-03-29 20:51:04,Night
768,25,4,1997-11-21 18:15:57,Evening
435,768,3,1998-01-07 00:38:29,Late Night
840,750,4,1998-03-29 20:19:44,Night
943,12,5,1998-02-28 04:11:33,Late Night
935,742,5,1998-01-10 22:44:26,Night
887,87,5,1997-12-06 03:52:15,Late Night
856,323,2,1998-04-02 03:59:53,Late Night
5,66,1,1997-10-01 15:50:19,Evening
416,421,5,1998-04-22 03:00:41,Late Night
314,38,5,1997-10-26 18:19:54,Evening
586,231,3,1998-01-06 04:46:50,Late Night
749,158,3,1997-11-06 20:58:23,Night
682,591,3,1998-02-26 18:18:17,Evening
853,678,4,1997-11-12 20:06:10,Night
881,484,4,1997-10-11 02:38:32,Late Night
693,177,3,1997-09-28 22:14:42,Night
480,1121,4,1998-03-29 21:58:09,Night
880,1197,3,1997-11-22 02:52:31,Late Night
823,474,5,1997-11-02 02:31:30,Late Night
933,215,3,1997-09-21 15:00:31,Evening
194,186,5,1997-11-14 15:24:48,Evening
523,954,5,1998-01-02 00:54:34,Late Night
571,114,4,1997-12-29 00:24:23,Late Night
617,357,4,1998-01-03 01:03:06,Late Night
755,288,1,1997-12-19 22:16:11,Night
658,273,4,1997-09-25 00:44:22,Late Night
663,815,4,1998-03-10 01:19:19,Late Night
624,824,2,1997-11-17 19:06:22,Night
713,311,3,1998-03-02 23:40:40,Night
830,310,4,1998-04-01 20:23:05,Night
463,764,2,1997-10-20 22:10:57,Night
938,477,1,1998-03-31 15:05:02,Evening
505,501,2,1998-03-08 05:19:33,Morning
615,180,4,1997-11-13 19:14:35,Night
488,144,3,1998-03-30 21:39:34,Night
674,827,4,1998-02-18 00:48:19,Late Night
798,720,5,1997-10-03 21:59:00,Night
10,470,4,1997-10-26 18:49:07,Evening
704,272,5,1998-04-01 02:16:55,Late Night
231,300,4,1998-02-27 18:47:53,Evening
927,7,3,1997-11-10 15:54:58,Evening
747,416,5,1998-02-28 04:41:56,Late Night
889,430,4,1997-11-22 06:00:11,Morning
833,5,1,1997-11-18 02:02:15,Late Night
669,408,5,1998-04-14 10:21:56,Afternoon
890,134,5,1997-12-17 23:58:42,Night
911,89,4,1998-04-17 18:40:05,Evening
528,427,4,1998-02-07 00:58:24,Late Night
878,66,3,1997-11-30 05:55:54,Morning
715,168,4,1997-10-04 11:14:17,Afternoon
840,707,5,1998-03-29 20:41:54,Night
669,647,5,1998-03-30 12:23:16,Afternoon
864,178,4,1998-03-03 01:07:28,Late Night
189,1020,4,1998-04-22 17:20:57,Evening
721,1265,3,1997-10-18 01:37:41,Late Night
249,50,4,1997-11-15 05:28:15,Morning
487,53,2,1997-12-30 01:58:38,Late Night
869,242,2,1998-01-11 03:41:37,Late Night
639,196,3,1998-03-30 06:30:56,Morning
766,633,4,1998-03-31 02:05:47,Late Night
676,539,4,1998-04-16 00:18:40,Late Night
881,476,2,1997-11-09 05:09:58,Morning
622,99,4,1997-12-20 04:33:03,Late Night
622,159,3,1997-12-21 02:11:49,Late Night
858,269,4,1997-11-13 22:03:28,Night
552,181,3,1997-11-11 04:09:59,Late Night
479,222,4,1997-11-13 22:27:08,Night
923,174,5,1997-11-24 16:27:52,Evening
448,258,4,1998-04-06 18:30:40,Evening
474,505,5,1998-02-19 21:40:25,Night
13,145,2,1997-12-17 22:16:51,Night
59,60,5,1998-02-23 03:36:05,Late Night
771,137,4,1997-11-27 19:35:02,Night
916,28,4,1997-11-29 23:07:41,Night
436,239,3,1998-02-18 02:45:52,Late Night
804,144,4,1997-11-13 18:14:50,Evening
661,707,5,1997-10-05 02:00:58,Late Night
774,215,3,1998-02-27 05:15:17,Morning
474,671,3,1998-02-19 22:08:25,Night
854,815,2,1997-12-22 17:49:41,Evening
660,485,3,1998-03-29 19:41:31,Night
54,250,4,1997-11-30 23:50:34,Night
716,842,3,1997-11-17 20:00:46,Night
87,66,5,1997-11-18 18:06:43,Evening
72,1148,4,1997-11-20 14:41:51,Afternoon
416,898,4,1998-01-18 09:06:14,Morning
919,418,4,1997-09-27 15:25:45,Evening
560,472,2,1997-11-19 22:02:25,Night
669,246,4,1998-04-14 10:24:57,Afternoon
897,22,5,1997-11-20 01:46:01,Late Night
702,222,5,1998-01-25 22:36:15,Night
903,1073,3,1998-03-27 21:07:22,Night
666,507,3,1997-11-26 18:09:31,Evening
586,411,2,1998-01-06 06:13:19,Morning
651,116,2,1997-11-12 15:36:06,Evening
795,655,3,1997-12-07 21:29:14,Night
882,597,4,1997-11-18 14:25:06,Afternoon
897,82,5,1997-11-20 01:46:01,Late Night
886,549,3,1997-10-05 06:28:49,Morning
796,286,2,1998-04-15 03:27:56,Late Night
226,370,3,1998-01-04 05:03:55,Morning
848,638,5,1998-02-09 15:27:53,Evening
661,318,5,1997-10-05 01:12:15,Late Night
816,313,5,1998-04-04 17:26:20,Evening
894,515,4,1997-11-18 23:44:14,Night
503,489,4,1997-11-24 15:00:25,Evening
876,187,4,1997-11-13 13:39:14,Afternoon
480,79,4,1998-03-29 21:58:38,Night
511,887,5,1998-03-15 23:32:27,Night
892,174,5,1998-02-04 16:10:16,Evening
593,122,1,1997-09-30 22:59:07,Night
524,126,4,1998-01-09 05:23:47,Morning
833,654,5,1997-09-23 18:32:38,Evening
727,635,2,1998-01-02 03:56:59,Late Night
413,289,4,1997-11-19 19:50:27,Night
919,268,3,1997-10-03 23:10:45,Night
683,317,4,1998-04-22 23:08:21,Night
303,204,4,1997-11-14 00:14:51,Late Night
892,845,4,1998-02-04 16:36:14,Evening
158,385,3,1997-11-21 17:47:25,Evening
620,924,3,1998-03-15 18:39:24,Evening
655,242,4,1998-02-14 02:53:15,Late Night
698,662,2,1998-02-01 21:10:06,Night
521,108,3,1998-01-10 23:47:00,Night
405,781,5,1998-01-23 09:24:07,Morning
648,561,2,1998-01-15 17:01:19,Evening
851,1089,3,1997-10-01 18:26:58,Evening
534,7,4,1997-10-25 19:29:40,Night
748,64,4,1997-11-13 20:58:27,Night
923,181,5,1997-11-24 16:02:43,Evening
343,217,3,1997-10-09 14:02:51,Afternoon
896,95,4,1998-02-11 00:55:55,Late Night
417,411,2,1997-11-16 02:56:41,Late Night
514,1115,4,1997-09-28 16:07:06,Evening
882,122,2,1997-11-18 14:37:11,Afternoon
940,1401,1,1998-01-27 17:16:11,Evening
919,5,4,1997-09-27 15:28:08,Evening
660,3,1,1998-04-01 04:45:58,Late Night
311,222,4,1998-01-09 17:27:32,Evening
774,231,1,1998-02-27 05:29:43,Morning
174,407,1,1998-02-03 14:14:55,Afternoon
719,582,3,1998-02-26 00:09:08,Late Night
919,1114,3,1997-10-03 23:20:23,Night
263,484,4,1998-03-30 22:48:27,Night
733,324,4,1997-11-14 19:28:14,Night
766,62,3,1998-03-31 02:14:35,Late Night
435,1069,4,1998-01-07 00:04:49,Late Night
485,269,4,1998-03-27 23:14:53,Night
477,794,4,1997-10-04 04:58:31,Late Night
210,1118,4,1998-02-17 15:48:16,Evening
455,124,4,1997-11-09 21:06:34,Night
540,181,4,1997-12-15 03:37:40,Late Night
296,285,5,1998-01-07 18:07:49,Evening
360,285,5,1997-11-24 06:50:50,Morning
343,157,4,1997-10-09 13:50:45,Afternoon
773,924,1,1998-02-27 00:42:26,Late Night
4,362,5,1998-04-08 02:25:52,Late Night
868,228,5,1997-10-17 15:58:55,Evening
595,744,3,1998-02-08 07:01:14,Morning
652,984,2,1997-12-19 21:33:00,Night
846,294,3,1998-01-04 20:41:17,Night
497,719,3,1997-11-12 19:34:13,Night
158,208,5,1997-11-21 17:58:13,Evening
668,355,2,1998-03-19 23:13:10,Night
497,684,3,1997-11-12 04:59:52,Late Night
554,527,4,1997-10-07 14:05:37,Afternoon
342,763,3,1997-09-23 03:20:54,Late Night
664,57,4,1997-10-29 02:37:29,Late Night
368,573,3,1998-03-13 10:06:57,Afternoon
893,237,4,1997-09-21 07:48:17,Morning
913,655,4,1997-12-10 03:50:46,Late Night
820,271,2,1998-02-20 06:10:20,Morning
784,751,4,1998-03-31 23:35:16,Night
816,288,4,1998-04-04 17:25:24,Evening
298,845,3,1998-01-07 14:36:13,Afternoon
851,353,3,1998-03-25 21:54:38,Night
853,330,1,1997-11-12 20:04:51,Night
798,88,4,1997-10-01 22:07:22,Night
595,240,3,1998-02-08 07:03:44,Morning
738,527,5,1998-04-17 20:15:11,Night
385,176,2,1997-11-13 17:16:26,Evening
435,636,4,1998-01-07 00:47:27,Late Night
262,631,4,1997-11-17 19:05:36,Night
716,606,5,1997-11-17 19:50:14,Night
207,515,5,1997-10-30 06:07:59,Morning
890,142,3,1997-12-23 22:37:30,Night
450,102,4,1997-12-18 18:00:47,Evening
683,323,3,1998-04-22 22:25:03,Night
830,1,4,1998-04-02 23:43:16,Night
937,268,1,1997-10-13 17:03:20,Evening
796,570,2,1998-04-20 05:01:45,Morning
898,751,3,1998-02-24 04:30:21,Late Night
747,14,3,1998-03-01 06:35:52,Morning
720,268,4,1998-03-30 12:57:49,Afternoon
130,300,5,1997-09-22 18:33:59,Evening
727,413,2,1998-01-02 02:55:10,Late Night
716,474,5,1997-11-17 19:32:02,Night
115,79,4,1997-12-03 17:47:53,Evening
481,498,5,1998-01-26 15:30:19,Evening
70,343,4,1998-01-06 06:08:30,Morning
116,1258,2,1997-10-10 03:16:16,Late Night
858,307,3,1997-11-30 23:36:53,Night
399,24,4,1997-12-17 06:47:19,Morning
632,451,4,1997-11-13 22:18:25,Night
919,582,5,1997-09-27 15:13:34,Evening
776,194,4,1998-04-03 18:39:12,Evening
896,238,3,1998-02-11 00:49:25,Late Night
659,252,4,1998-03-28 00:33:47,Late Night
847,476,4,1997-11-06 00:26:01,Late Night
682,239,3,1998-02-26 18:23:59,Evening
529,332,4,1997-12-19 12:37:29,Afternoon
504,575,3,1998-02-19 18:20:01,Evening
606,619,4,1997-11-30 20:42:45,Night
280,866,3,1998-04-04 14:59:57,Afternoon
585,1155,5,1998-03-30 19:23:40,Night
867,181,5,1997-11-21 02:07:30,Late Night
502,343,5,1998-01-02 00:52:50,Late Night
378,44,3,1997-11-20 19:43:57,Night
733,1,2,1997-11-14 19:18:49,Night
276,65,4,1997-09-20 20:31:07,Night
449,544,3,1997-11-19 17:03:43,Evening
676,174,5,1998-04-16 00:27:39,Late Night
488,678,2,1998-03-30 21:30:00,Night
658,467,4,1997-09-25 00:30:48,Late Night
897,132,5,1997-11-20 01:48:51,Late Night
896,271,1,1998-02-11 00:34:38,Late Night
347,95,4,1997-12-09 08:00:10,Morning
240,349,1,1998-01-26 00:51:18,Late Night
911,99,3,1998-04-17 19:21:29,Night
301,866,4,1997-12-14 04:52:51,Late Night
893,259,3,1997-09-21 07:46:00,Morning
790,273,5,1998-01-10 19:51:28,Night
804,28,4,1997-11-13 18:31:44,Evening
795,928,1,1998-01-02 20:51:57,Night
796,443,2,1998-04-21 23:54:38,Night
262,476,3,1997-11-19 17:59:26,Evening
561,210,3,1998-01-26 10:05:46,Afternoon
380,50,4,1998-01-22 14:14:57,Afternoon
835,633,5,1998-03-27 21:24:49,Night
833,826,2,1997-09-26 18:08:12,Evening
931,121,2,1998-03-27 22:10:04,Night
576,210,4,1998-02-09 01:06:40,Late Night
297,124,4,1997-09-22 18:52:33,Evening
326,227,3,1997-11-18 18:15:41,Evening
864,63,3,1998-03-03 02:44:48,Late Night
747,117,2,1998-02-28 04:23:00,Late Night
213,117,4,1997-11-07 02:49:47,Late Night
83,1041,4,1997-11-23 18:15:09,Evening
37,7,4,1997-11-30 18:45:28,Evening
542,196,4,1998-02-03 19:17:32,Night
733,150,2,1997-11-14 19:24:00,Night
521,651,3,1998-01-19 23:42:56,Night
621,50,5,1997-09-22 21:56:47,Night
880,327,3,1997-11-22 02:41:15,Late Night
334,71,3,1998-04-02 19:44:59,Night
836,654,5,1998-01-25 18:49:10,Evening
660,95,2,1998-03-29 19:41:31,Night
823,228,3,1997-11-02 02:40:35,Late Night
624,980,4,1997-11-17 19:02:38,Night
21,980,2,1997-09-22 18:02:29,Evening
487,966,5,1997-12-31 01:09:22,Late Night
727,808,2,1998-01-02 03:37:25,Late Night
922,406,4,1998-04-01 16:25:44,Evening
417,993,3,1997-11-16 02:20:00,Late Night
279,95,3,1997-09-26 21:39:10,Night
881,286,2,1997-10-16 00:32:41,Late Night
875,512,5,1997-10-10 06:36:48,Morning
